relation_id,source_id,source_name,source_type,relation_type,relation_label,target_id,target_name,target_type,direction,usage,layer,analytics_enabled,mention_count,document_count,paragraph_count,category_count,evidence_count,evidence_strength,example_text,example_url
rel_6d84151ef9e2,ent_a6b94c65c717,人間佛教,Concept,doctrine_based_on_classic,教义依据经典,ent_50e37a24ea7e,優婆塞戒經,Classic,directed,core_usable,stable_entity_graph,true,1,1,1,1,1,single_article,人間佛教理念來自於佛光山對佛陀一脈相承教法的深刻體證。⟂S⟂星雲大師非常注重從藏經佛典裡披尋人間佛教的經典依據，在《佛教叢書（十）人間佛教》中，收錄有經論及祖師大德法語近百則，為人間佛教的傳承提供經證。⟂S⟂從《華嚴經》和「心、佛、眾生，三無差別」的生佛不二思想和「但願眾生得離苦，不為自己求安樂」的菩薩行，追溯人間佛教思想的基礎；⟂S⟂以《維摩詰經》「心淨國土淨」的思想為據，建構出人間佛教的生活藍圖。⟂S⟂此外，還廣泛拈舉《阿含經》、《大寶積經》、《善生經》、《佛遺教經》、《佛說孛經抄》、《優婆塞戒經》等諸經，作為人間佛教的實踐依據。,https://books.masterhsingyun.org/ArticleDetail/artcle17788
rel_d95fbe1f50c0,ent_a6b94c65c717,人間佛教,Concept,doctrine_based_on_classic,教义依据经典,ent_88d7722cdd9f,佛遺教經,Classic,directed,core_usable,stable_entity_graph,true,1,1,1,1,1,single_article,人間佛教理念來自於佛光山對佛陀一脈相承教法的深刻體證。⟂S⟂星雲大師非常注重從藏經佛典裡披尋人間佛教的經典依據，在《佛教叢書（十）人間佛教》中，收錄有經論及祖師大德法語近百則，為人間佛教的傳承提供經證。⟂S⟂從《華嚴經》和「心、佛、眾生，三無差別」的生佛不二思想和「但願眾生得離苦，不為自己求安樂」的菩薩行，追溯人間佛教思想的基礎；⟂S⟂以《維摩詰經》「心淨國土淨」的思想為據，建構出人間佛教的生活藍圖。⟂S⟂此外，還廣泛拈舉《阿含經》、《大寶積經》、《善生經》、《佛遺教經》、《佛說孛經抄》、《優婆塞戒經》等諸經，作為人間佛教的實踐依據。,https://books.masterhsingyun.org/ArticleDetail/artcle17788
rel_afcd3fb1a7d3,ent_a6b94c65c717,人間佛教,Concept,doctrine_based_on_classic,教义依据经典,ent_145bb0443468,善生經,Classic,directed,core_usable,stable_entity_graph,true,1,1,1,1,1,single_article,人間佛教理念來自於佛光山對佛陀一脈相承教法的深刻體證。⟂S⟂星雲大師非常注重從藏經佛典裡披尋人間佛教的經典依據，在《佛教叢書（十）人間佛教》中，收錄有經論及祖師大德法語近百則，為人間佛教的傳承提供經證。⟂S⟂從《華嚴經》和「心、佛、眾生，三無差別」的生佛不二思想和「但願眾生得離苦，不為自己求安樂」的菩薩行，追溯人間佛教思想的基礎；⟂S⟂以《維摩詰經》「心淨國土淨」的思想為據，建構出人間佛教的生活藍圖。⟂S⟂此外，還廣泛拈舉《阿含經》、《大寶積經》、《善生經》、《佛遺教經》、《佛說孛經抄》、《優婆塞戒經》等諸經，作為人間佛教的實踐依據。,https://books.masterhsingyun.org/ArticleDetail/artcle17788
rel_e00f369e4c51,ent_a6b94c65c717,人間佛教,Concept,doctrine_based_on_classic,教义依据经典,ent_27ec897fd990,大寶積經,Classic,directed,core_usable,stable_entity_graph,true,1,1,1,1,1,single_article,人間佛教理念來自於佛光山對佛陀一脈相承教法的深刻體證。⟂S⟂星雲大師非常注重從藏經佛典裡披尋人間佛教的經典依據，在《佛教叢書（十）人間佛教》中，收錄有經論及祖師大德法語近百則，為人間佛教的傳承提供經證。⟂S⟂從《華嚴經》和「心、佛、眾生，三無差別」的生佛不二思想和「但願眾生得離苦，不為自己求安樂」的菩薩行，追溯人間佛教思想的基礎；⟂S⟂以《維摩詰經》「心淨國土淨」的思想為據，建構出人間佛教的生活藍圖。⟂S⟂此外，還廣泛拈舉《阿含經》、《大寶積經》、《善生經》、《佛遺教經》、《佛說孛經抄》、《優婆塞戒經》等諸經，作為人間佛教的實踐依據。,https://books.masterhsingyun.org/ArticleDetail/artcle17788
rel_63047bfc03f1,ent_a6b94c65c717,人間佛教,Concept,doctrine_based_on_classic,教义依据经典,ent_bdd4ba4add7f,阿含經,Classic,directed,core_usable,stable_entity_graph,true,1,1,1,1,1,single_article,人間佛教理念來自於佛光山對佛陀一脈相承教法的深刻體證。⟂S⟂星雲大師非常注重從藏經佛典裡披尋人間佛教的經典依據，在《佛教叢書（十）人間佛教》中，收錄有經論及祖師大德法語近百則，為人間佛教的傳承提供經證。⟂S⟂從《華嚴經》和「心、佛、眾生，三無差別」的生佛不二思想和「但願眾生得離苦，不為自己求安樂」的菩薩行，追溯人間佛教思想的基礎；⟂S⟂以《維摩詰經》「心淨國土淨」的思想為據，建構出人間佛教的生活藍圖。⟂S⟂此外，還廣泛拈舉《阿含經》、《大寶積經》、《善生經》、《佛遺教經》、《佛說孛經抄》、《優婆塞戒經》等諸經，作為人間佛教的實踐依據。,https://books.masterhsingyun.org/ArticleDetail/artcle17788
rel_57a5ae2972b2,ent_a6b94c65c717,人間佛教,Concept,doctrine_constrained_by,义理受条件或范围限制,ent_b9466da1d262,佛教,DoctrineTerm,directed,core_usable,stable_entity_graph,true,1,1,1,1,1,single_article,「人間佛教」，不能只有「人間」而沒有「佛教」，人間佛教只是強調佛法在世間，不離世間覺。⟂S⟂它一方面必須擔當「人間」使命，另一方面也必須有「出世間」的宗教性和神聖性，才能更好地實現「自覺覺他」、「自度度人」的人間「使命」。⟂S⟂佛教入世擔當「人間使命」，但人間性不應遮蔽其「出世間」的宗教性和神聖性。,https://books.masterhsingyun.org/ArticleDetail/artcle17797
rel_37d2acad89e4,ent_a6b94c65c717,人間佛教,Concept,returns_to_origin_or_continues_spirit,回归源头或延续精神,ent_b9466da1d262,佛教,DoctrineTerm,directed,core_usable,stable_entity_graph,true,1,1,1,1,1,single_article,人間佛教只有說，你在工作中也可以修行、生活中也可以修行、穿衣吃飯都可以修行。⟂S⟂這不是人間佛教所創的，這是佛教的本義就有，行住坐臥都可以修行。,https://books.masterhsingyun.org/ArticleDetail/artcle10962
rel_54af0f6b1d73,ent_a6b94c65c717,人間佛教,Concept,returns_to_origin_or_continues_spirit,回归源头或延续精神,ent_3d760ca3cddb,佛陀本懷,Concept,directed,core_usable,stable_entity_graph,true,9,1,1,1,2,single_article,所以，人間佛教回歸佛陀本懷，希望流傳了二千六百年的佛法，大家能夠共同合作，齊聚一起，歸投在佛陀的懷抱裡，以佛陀為中心，再來創造佛教的輝煌時代，讓全世界千百萬化身的諸佛，都能為真理而共同努力，這就是「體相用」的真義。,https://books.masterhsingyun.org/ArticleDetail/artcle9303
rel_a31a2e735fe2,ent_a6b94c65c717,人間佛教,Concept,returns_to_origin_or_continues_spirit,回归源头或延续精神,ent_932ce5962a37,示教利喜,Concept,directed,core_usable,stable_entity_graph,true,1,1,1,1,1,single_article,其實，說人間佛教不究竟，這等於是在否定佛教，因為如前所說，人間佛教並不是撇開傳統佛教再去另立一個人間佛教，人間佛教只是本諸佛陀「示教利喜」的本懷，把佛陀開示的教法落實在人間，讓普羅大眾在佛法指導下，不但現世過著幸福安樂的生活，繼而能夠超越生死、圓滿生命。,https://books.masterhsingyun.org/ArticleDetail/artcle15646
rel_ae0ceb43855b,ent_a6b94c65c717,人間佛教,Concept,returns_to_origin_or_continues_spirit,回归源头或延续精神,ent_6cacfb08e6df,釋迦牟尼佛,BuddhistFigure,directed,core_usable,stable_entity_graph,true,2,2,2,2,2,multi_article,佛光山現在弘揚人間佛教。⟂S⟂二十年前，一九八九年我到中國訪問，就跟趙樸初居士談到未來的佛教─人間佛教。⟂S⟂人間佛教和共產主義不違背，對國家社會有重大貢獻，很適合這一個時代。⟂S⟂現在中國大陸對宗教有顧忌，我想都是淵源於過去馬克思的一句話：「宗教是鴉片。」⟂S⟂其實，那一句話是對基督教說的。⟂S⟂那時他對佛教不了解，如果了解的話，就不會說這樣的話。⟂S⟂因此，講到「宗教是鴉片」，佛教要除外。⟂S⟂尤其是人間佛教，人間佛教是未來這個世界的一道光明。⟂S⟂我們說的「人間佛教」，不是哪一個現代人發起「我們來弘揚人間佛教」，不是的！⟂S⟂人間佛教是釋迦牟尼佛的。,https://books.masterhsingyun.org/ArticleDetail/artcle16313
rel_d40767889f52,ent_f928e10be115,人間淨土,PlaceRealm,concept_named_as,概念命名为,ent_d609de98dd25,佛光淨土,Concept,directed,core_usable,stable_entity_graph,true,1,1,1,1,1,single_article,這種意義上的人間淨土，在淨土宗信徒看來也許難以滿足信仰需求。⟂S⟂但建設這樣的人間淨土，無疑是無論何乘何宗的佛教徒皆應承擔的義務，是佛教對人間應盡的責任。⟂S⟂星雲大師把他理想中的人間淨土稱為「佛光淨土」，開創佛光淨土，被奉為佛光人的理想。⟂S⟂星雲大師率導徒眾為實現這一目標而努力，為讓佛光淨土首先建成於佛光山，他創辦佛光精舍養老，設立大慈育幼院撫孤育幼，創設佛光診所、雲水醫院、萬壽園（公墓）、功德主會等，讓信眾一生生老病死等問題都可以在佛光山解決，不必等到往生他方才能獲益。⟂S⟂星雲大師本人雖然常念阿彌陀佛，曾有念到愉悅忘我的心得，但「向來不以往生西方作為自己的修行訴求」，而是學習阿彌陀佛的榜樣，願將「淨土極樂人間化」。⟂S⟂為此，他發願來生、甚至生生世世都來人間做和尚，為建設人間淨土奮鬥不已。⟂S⟂這種敢入生死大海的菩薩願力，著實令人欽佩。,https://books.masterhsingyun.org/ArticleDetail/artcle17984
rel_12a39443fc01,ent_f928e10be115,人間淨土,PlaceRealm,doctrine_constrained_by,义理受条件或范围限制,ent_7ed1a52121c4,清淨,DoctrineTerm,directed,core_usable,stable_entity_graph,true,1,1,1,1,1,single_article,人間淨土，必須是清淨、積極、悲智雙運的佛教建設。,https://books.masterhsingyun.org/ArticleDetail/artcle24734
rel_180c1125ecc7,ent_b35b69fd5ff9,眾生,DoctrineTerm,concept_defined_as,概念定义为,ent_86900e4a696c,淨土,DoctrineTerm,directed,core_usable,stable_entity_graph,true,3,0,0,0,1,single_article,其實眾生就是淨土。,https://books.masterhsingyun.org/ArticleDetail/artcle680
rel_a0a1f0ffb0e2,ent_b35b69fd5ff9,眾生,DoctrineTerm,concept_defined_as,概念定义为,ent_31e3835f4e76,見聞覺知,Concept,directed,core_usable,stable_entity_graph,true,1,0,0,0,1,single_article,「知覺乃眾生」，眾生是什麼呢？ ⟂S⟂ 就是見聞覺知、分別意識。,https://books.masterhsingyun.org/ArticleDetail/artcle13387
rel_2c9106e46d79,ent_b8906485472a,眾生心,DoctrineTerm,concept_defined_as,概念定义为,ent_d226ef15b80a,佛心,DoctrineTerm,directed,core_usable,stable_entity_graph,true,4,0,0,0,1,single_article,因為眾生的心源與佛如一，譬如水流歧脈，源頭是一，心性同源，眾生心即是佛心，所以，如來能悉知眾生心性。,https://books.masterhsingyun.org/ArticleDetail/artcle885
rel_be1ab6c288eb,ent_b8906485472a,眾生心,DoctrineTerm,concept_defined_as,概念定义为,ent_2ee46c235dd0,大乘心,DoctrineTerm,directed,core_usable,stable_entity_graph,true,1,0,0,0,1,single_article,在真常唯心系的法界緣起學說裡，說明眾生心就是大乘心，人人有佛性，佛性、真如無階級，如如不動。,https://books.masterhsingyun.org/ArticleDetail/artcle162
rel_b3f3480bbaa9,ent_b8906485472a,眾生心,DoctrineTerm,concept_equivalent_to,概念等同或同义,ent_2ee46c235dd0,大乘心,DoctrineTerm,symmetric,core_usable,stable_entity_graph,true,2,1,1,1,2,single_article,在真常唯心系的法界緣起學說裡，說明眾生心就是大乘心，人人有佛性，佛性、真如無階級，如如不動。⟂S⟂所以，六祖大師說：「外道所說不生不滅，將滅止生，以生顯滅；,https://books.masterhsingyun.org/ArticleDetail/artcle162
rel_e5a7899aa2e6,ent_b8906485472a,眾生心,DoctrineTerm,concept_has_subconcept,概念包含下位概念,ent_931d353cbc62,出世間法,DoctrineTerm,directed,core_usable,stable_entity_graph,true,1,1,1,1,1,single_article,《大乘起信論》為說明「心」的這種性質，並且敷演大乘佛法，遂先提出一個「眾生心」，並說明此心含攝一切世間、出世間法，又依此心析出二門─心真如門與心生滅門，以顯其體用。,https://books.masterhsingyun.org/ArticleDetail/artcle22605
rel_459becbfada3,ent_b8906485472a,眾生心,DoctrineTerm,concept_has_subconcept,概念包含下位概念,ent_60e6839f67f5,心生滅門,DoctrineTerm,directed,core_usable,stable_entity_graph,true,4,4,4,2,4,multi_article,「心、佛、眾生，三無差別。」⟂S⟂眾生與佛本具同一心性，只因無明妄動而呈現生住異滅、迷悟染淨之相。⟂S⟂《大乘起信論》為了說明心的這種性質，遂將含攝諸法的眾生心，分為「心真如門」與「心生滅門」，以顯其體用，稱為一心二門，並將止觀配於二門如下：,https://books.masterhsingyun.org/ArticleDetail/artcle200
rel_386511c13dbc,ent_b8906485472a,眾生心,DoctrineTerm,concept_has_subconcept,概念包含下位概念,ent_b440551c51d6,心真如門,DoctrineTerm,directed,core_usable,stable_entity_graph,true,4,4,4,2,4,multi_article,「心、佛、眾生，三無差別。」⟂S⟂眾生與佛本具同一心性，只因無明妄動而呈現生住異滅、迷悟染淨之相。⟂S⟂《大乘起信論》為了說明心的這種性質，遂將含攝諸法的眾生心，分為「心真如門」與「心生滅門」，以顯其體用，稱為一心二門，並將止觀配於二門如下：,https://books.masterhsingyun.org/ArticleDetail/artcle200
rel_659164947a61,ent_b8906485472a,眾生心,DoctrineTerm,concept_has_subconcept,概念包含下位概念,ent_3f3422049233,有為,DoctrineTerm,directed,core_usable,stable_entity_graph,true,1,1,1,1,1,single_article,以上，序分是屬「信」，正宗分中的因緣分、立義分、解釋分為「解」，修行信心分、勸修利益分是屬「行」，最後的流通分，屬「證」。⟂S⟂本論是徹底徹尾的唯心論，所指的眾生心，含攝淨識、染識；⟂S⟂現象生起是生滅雜染，而本質是不生不滅、清淨的，所以唯心又是真常的。⟂S⟂本論又統一了阿賴耶緣起與無明緣起，說明生死雜染的迷妄。⟂S⟂又從法界真如與般若的統一中，說明覺悟與清淨。⟂S⟂故以法界為本，即以般若為本，是本論的特色。⟂S⟂甚至對於眾生心，不但含攝了「色」，而且統一了理性和事相，即有為與無為，把理性和事相，物質和精神，都統一於眾生心，更為本論極大之特色，這也是研究此論時所必須注意的。,https://books.masterhsingyun.org/ArticleDetail/artcle23510
